CID,MEAN_INTENSITY/STRENGTH,STD_INTENSITY/STRENGTH,MEAN_VALENCE/PLEASANTNESS,STD_VALENCE/PLEASANTNESS,MEAN_BAKERY,STD_BAKERY,MEAN_SWEET,STD_SWEET,MEAN_FRUIT,STD_FRUIT,MEAN_FISH,STD_FISH,MEAN_GARLIC,STD_GARLIC,MEAN_SPICES,STD_SPICES,MEAN_COLD,STD_COLD,MEAN_SOUR,STD_SOUR,MEAN_BURNT,STD_BURNT,MEAN_ACID,STD_ACID,MEAN_WARM,STD_WARM,MEAN_MUSKY,STD_MUSKY,MEAN_SWEATY,STD_SWEATY,MEAN_AMMONIA/URINOUS,STD_AMMONIA/URINOUS,MEAN_DECAYED,STD_DECAYED,MEAN_WOOD,STD_WOOD,MEAN_GRASS,STD_GRASS,MEAN_FLOWER,STD_FLOWER,MEAN_CHEMICAL,STD_CHEMICAL
126,24.653061224489797,27.521828828358704,48.95652173913044,23.52700254540018,0.6304347826086957,2.5906075806750506,24.347826086956523,31.327316452956314,6.239130434782608,18.865870706244277,0.2826086956521739,1.7527995430696737,1.608695652173913,10.205450932391932,3.652173913043478,14.248138537922813,4.0,16.012223591613566,7.5,16.112039786661292,1.5869565217391304,6.4726047675082485,2.847826086956522,9.36451997726188,0.9130434782608695,3.6524327030464994,8.304347826086957,19.352417628113805,1.5,7.014736042014015,1.8043478260869565,6.422174781372373,4.978260869565218,17.10770120307478,1.2608695652173914,5.8325726392118264,1.3478260869565217,6.488174498083444,9.26086956521739,22.618225416309453,14.23913043478261,21.932886547085737
176,4.551020408163265,11.36600952085449,48.46153846153846,24.682960128600037,2.5384615384615383,9.849758955390225,6.6923076923076925,16.419428526477244,1.2307692307692308,6.153846153846153,0.0,0.0,7.1923076923076925,20.93216007591636,8.23076923076923,20.104166602794045,5.769230769230769,14.87720944756595,15.307692307692308,26.107424866043274,3.8461538461538463,11.175840383793233,3.5,10.853039276555739,4.230769230769231,12.466285895312549,6.769230769230769,13.945795319758274,7.153846153846154,20.266858713924503,3.6153846153846154,16.731078688561603,3.0384615384615383,15.19230769230769,1.8076923076923077,6.793771076786955,1.9615384615384615,6.217102770897818,4.115384615384615,15.2475141052741,3.3846153846153846,14.704988486582794
177,33.265306122448976,32.60948623105289,45.31578947368421,23.002408641794446,8.421052631578947,20.45615539706347,20.07894736842105,28.53749295497284,1.763157894736842,8.141622140601491,0.0,0.0,0.631578947368421,3.8417447559778237,2.5,8.831015915808507,7.0,21.108741018081137,10.447368421052632,22.601464051811305,0.9210526315789473,3.157127099681878,4.447368421052632,14.691023697663775,4.526315789473684,13.327330135171708,3.4210526315789473,10.222862867502245,1.9473684210526316,8.574587203263558,3.789473684210526,12.80657293147966,3.263157894736842,13.405977085115737,1.0263157894736843,6.242835228463961,4.0,15.291896718954058,2.1842105263157894,12.039092602539476,18.789473684210527,31.836058582035264
196,6.877551020408164,13.402151294050572,53.21875,24.9170302892921,1.75,6.782329983125268,18.3125,26.8984635945996,1.3125,4.042257259255032,0.0,0.0,1.90625,8.224807653526009,6.15625,15.388935503714999,5.5625,16.465755183106545,6.21875,17.942154230679773,3.6875,12.90212555162908,3.21875,12.466791826187682,9.4375,20.60330298156099,6.78125,17.476295329316795,6.09375,21.45396142761285,2.78125,10.850502220519564,6.90625,19.167614899551275,1.1875,4.837596898254339,2.21875,10.135748538588553,9.625,25.003437263704363,7.75,17.63696402445727
239,21.163265306122447,26.26190454163792,51.351351351351354,21.489426961806647,0.6756756756756757,2.828943590946924,8.567567567567568,16.041400054387218,2.3513513513513513,6.510765372935588,1.0,6.0,2.3513513513513513,9.061997322397906,2.72972972972973,6.836502380005352,7.1891891891891895,20.579230986390975,7.297297297297297,20.22690857578676,3.4864864864864864,11.144315292152251,3.891891891891892,11.255710343628428,3.918918918918919,10.771279073783102,5.243243243243243,16.300232804514575,0.5405405405405406,2.3085574598986622,0.1891891891891892,1.1351351351351353,3.324324324324324,12.691887287627509,4.891891891891892,13.602034394309856,6.864864864864865,19.72399027958861,5.783783783783784,17.32071894009885,10.486486486486486,21.34608214146938
240,77.48979591836735,17.063055267459912,61.87755102040816,29.270471749725502,17.408163265306122,32.30525222183232,43.265306122448976,39.83218650851527,28.489795918367346,36.148854640155406,0.40816326530612246,2.687221213613695,0.02040816326530612,0.14139190265868384,6.36734693877551,19.569545141441044,5.551020408163265,21.200752031799937,2.857142857142857,10.83456298620488,0.4489795918367347,2.2683377397610625,2.306122448979592,9.9533689950867,6.673469387755102,20.984335999766675,3.326530612244898,10.668258766368847,0.08163265306122448,0.4443171644301478,3.0816326530612246,11.547305957904832,0.22448979591836735,1.1997500780978831,0.22448979591836735,1.4180369604930783,1.7551020408163265,7.94247330070708,13.551020408163266,24.36965428517966,19.591836734693878,30.430864009776453
241,8.142857142857142,19.58966824733937,50.52173913043478,20.419235528886016,2.4347826086956523,8.155158873810418,7.173913043478261,14.35467557191897,0.391304347826087,1.8353800799309075,0.0,0.0,1.4782608695652173,6.933658079738984,3.391304347826087,8.771193614845787,1.173913043478261,3.840880491366569,4.043478260869565,10.896661877640065,6.0,15.328291546650933,1.7826086956521738,5.778193803386109,4.565217391304348,12.819231771584857,10.434782608695652,22.511496747713295,5.434782608695652,11.056479850832789,3.4347826086956523,15.483023204834272,0.4782608695652174,2.243242319915553,0.0,0.0,0.6521739130434783,3.0589667998848453,6.434782608695652,18.705558548327684,20.391304347826086,34.44180868153121
244,40.08163265306123,28.415170376728792,46.583333333333336,25.4122947059533,1.0625,4.215083283083898,22.375,29.636425363618557,13.666666666666666,26.005074291162654,2.3333333333333335,14.332848829020545,2.1041666666666665,14.280288838309803,6.604166666666667,16.954276234593117,7.854166666666667,17.587862272190886,3.3125,11.000295924049801,2.6875,8.233964845888845,10.645833333333334,22.55686294616834,4.625,14.14305630571648,6.520833333333333,19.758953227306577,0.8958333333333334,4.8829618032729085,6.25,15.923645939294179,4.854166666666667,19.328292715745885,1.4791666666666667,7.7593749300801,0.020833333333333332,0.14282613750835507,7.125,20.949965194879603,32.75,35.716767770894386
261,42.48979591836735,32.190201607790335,18.270833333333332,18.249131923799066,0.9583333333333334,5.115166718256166,0.9791666666666666,5.550861732399954,0.14583333333333334,0.9997829625584856,3.7708333333333335,13.481838993211902,5.270833333333333,15.399864154343124,6.0625,14.114717865287519,1.1666666666666667,5.398044913567215,23.8125,30.63199324916135,8.270833333333334,22.514568971495372,10.958333333333334,23.072312351002495,4.708333333333333,14.733689192534984,21.354166666666668,32.067305249618684,10.958333333333334,25.46399282429124,13.25,24.431451723819716,15.1875,24.092405658561095,1.3541666666666667,5.471477494445373,1.7083333333333333,5.704378191841383,0.9583333333333334,6.425724126941303,20.395833333333332,30.560554357519255
263,3.795918367346939,9.211748469801329,41.8,25.648391762447798,2.56,7.574060997905945,8.24,18.39408600610533,1.76,8.223284015525671,0.68,3.3313060501851224,5.2,17.957728141388042,4.96,17.18948515808429,2.24,7.68,18.56,32.10119000909468,1.56,7.642407997483515,2.48,8.139385726208092,4.24,12.694187646320657,8.0,12.712198865656562,4.32,10.913184686424032,3.4,16.656530250925613,2.88,10.764088442594664,0.92,4.507061126721047,4.64,19.715739904959182,3.0,13.711309200802088,5.0,15.380507143784303
